T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,687455.0,43.46875,687455.0,62.9,,
,,691455.0,44.375,691455.0,63.5,,
,,691455.0,44.375,691455.0,63.5,,
,,693455.0,45.4375,693455.0,63.7,,
,,694455.0,40.46875,694455.0,63.4,,
,,695455.0,42.625,695455.0,63.5,,
,,696455.0,37.90625,696455.0,63.4,,
,,697455.0,37.90625,697455.0,63.1,,
,,698455.0,38.0625,698455.0,63.0,,
,,699455.0,41.78125,699455.0,63.2,,
,,700455.0,37.96875,700455.0,63.0,,
,,702455.0,36.6875,702455.0,62.6,,
,,702455.0,36.6875,702455.0,62.6,,
,,703455.0,38.65625,703455.0,62.6,,
,,705455.0,42.6875,705455.0,62.5,,
,,706455.0,42.6875,706455.0,62.9,,
,,707455.0,45.71875,707455.0,63.3,,
,,708455.0,40.46875,708455.0,63.1,,
,,710455.0,35.03125,710455.0,62.8,,
,,712455.0,35.75,712455.0,62.4,,
,,713455.0,37.84375,713455.0,62.4,,
,,715455.0,34.84375,715455.0,62.2,,
,,716455.0,40.25,716455.0,62.0,,
,,717455.0,40.25,717455.0,62.3,,
,,718455.0,36.21875,718455.0,62.4,,
,,719455.0,36.21875,719455.0,62.1,,
,,720455.0,33.5,720455.0,61.8,,
,,721455.0,44.125,721455.0,61.7,,
,,722455.0,44.125,722455.0,62.3,,
,,723455.0,44.71875,723455.0,62.3,,
,,724455.0,37.90625,724455.0,62.0,,
,,725455.0,35.8125,725455.0,61.9,,
,,726455.0,38.5625,726455.0,61.9,,
,,727455.0,41.25,727455.0,62.0,,
,,728455.0,37.3125,728455.0,61.8,,
,,728455.0,37.3125,728455.0,61.8,,
,,729455.0,33.46875,729455.0,61.5,,
,,732455.0,37.71875,732455.0,61.2,,
,,733455.0,38.09375,733455.0,61.3,,
,,734455.0,39.28125,734455.0,61.3,,
,,735619.0,36.96875,735619.0,61.3,,
,,736619.0,34.625,736619.0,61.2,,
,,737619.0,40.46875,737619.0,61.2,,
,,738619.0,40.46875,738619.0,62.0,,
,,739619.0,42.40625,739619.0,63.2,,
,,740619.0,41.4375,739619.0,63.2,,
,,741619.0,41.25,740619.0,64.1,,
,,742619.0,42.65625,741619.0,65.2,,
,,743619.0,43.21875,741619.0,65.2,,
,,744619.0,44.09375,742619.0,65.9,,
,,748619.0,45.625,743619.0,66.5,,
,,751619.0,39.40625,744619.0,67.1,,
,,752619.0,35.625,748619.0,67.6,,
,,753619.0,37.4375,751619.0,67.8,,
,,754619.0,47.28125,752619.0,66.8,,
,,756619.0,43.75,753619.0,66.4,,
,,759619.0,40.0,754619.0,66.5,,
,,761619.0,43.375,756619.0,66.4,,
,,765619.0,46.21875,759619.0,66.2,,
,,769619.0,42.6875,761619.0,65.9,,
,,772619.0,40.59375,765619.0,65.6,,
,,773619.0,43.0625,769619.0,65.8,,
,,775619.0,39.375,772619.0,65.0,,
,,777619.0,40.9375,773619.0,65.0,,
,,780619.0,43.15625,775619.0,64.8,,
,,791619.0,32.9375,777619.0,64.1,,
,,792619.0,28.34375,780619.0,64.0,,
,,793619.0,27.734375,791619.0,63.5,,
,,794629.0,27.734375,792619.0,63.0,,
,,795629.0,33.34375,793619.0,62.0,,
,,796629.0,38.96875,794629.0,62.0,,
,,797629.0,35.875,795629.0,61.8,,
,,798629.0,38.3125,796629.0,61.6,,
,,803629.0,30.28125,797629.0,61.4,,
,,804629.0,27.28125,798629.0,61.5,,
,,805629.0,25.875,803629.0,61.5,,
,,806629.0,24.484375,804629.0,61.3,,
,,810629.0,26.140625,805629.0,61.2,,
,,812629.0,29.015625,806629.0,60.9,,
,,813629.0,22.453125,810629.0,60.8,,
,,814629.0,20.9375,812629.0,60.8,,
,,815629.0,20.5625,813629.0,60.8,,
,,816629.0,24.75,814629.0,60.4,,
,,817629.0,31.53125,815629.0,59.5,,
,,818629.0,35.6875,816629.0,59.5,,
,,821629.0,37.71875,817629.0,59.2,,
,,828629.0,35.75,818629.0,59.2,,
,,840629.0,35.03125,821629.0,59.3,,
,,847629.0,32.8125,828629.0,59.4,,
,,850119.0,32.25,840629.0,58.9,,
,,850219.0,32.25,847629.0,58.6,,
,,851219.0,53.1875,850119.0,58.3,,
,,852219.0,97.9375,850219.0,58.3,,
,,852219.0,100.0,851219.0,60.7,,
,,852219.0,100.0,852219.0,77.0,,
,,852219.0,100.0,852219.0,80.9,,
,,853219.0,100.0,852219.0,80.9,,
,,854219.0,100.0,852219.0,80.9,,
,,855219.0,100.0,853219.0,81.6,,
,,856219.0,100.0,854219.0,81.1,,
,,857219.0,100.0,855219.0,80.1,,
,,858219.0,100.0,856219.0,78.9,,
,,859219.0,100.0,857219.0,77.9,,
,,860219.0,98.875,858219.0,77.0,,
,,861219.0,97.8125,859219.0,75.9,,
,,862219.0,96.875,860219.0,74.8,,
,,863219.0,97.25,861219.0,73.6,,
,,864219.0,96.875,862219.0,72.1,,
,,865219.0,95.625,863219.0,71.6,,
,,866219.0,95.125,864219.0,70.9,,
,,867219.0,94.6875,865219.0,69.8,,
,,868219.0,94.0625,866219.0,68.9,,
,,869219.0,93.5625,867219.0,68.2,,
,,870219.0,92.625,868219.0,67.4,,
,,871219.0,91.875,869219.0,66.8,,
,,872219.0,91.125,870219.0,66.1,,
,,873219.0,90.5,871219.0,65.6,,
,,874219.0,89.4375,872219.0,65.1,,
,,875219.0,88.3125,873219.0,64.7,,
,,876219.0,87.375,874219.0,64.2,,
,,877219.0,87.375,875219.0,63.9,,
,,878219.0,85.9375,876219.0,63.5,,
,,878219.0,84.875,877219.0,63.5,,
,,880219.0,83.3125,878219.0,63.2,,
,,880219.0,83.3125,878219.0,63.1,,
,,881219.0,81.75,880219.0,62.8,,
,,881219.0,80.375,880219.0,62.8,,
,,883219.0,79.125,881219.0,62.7,,
,,883219.0,79.125,881219.0,62.6,,
,,884219.0,77.375,883219.0,62.5,,
,,884219.0,77.375,883219.0,62.5,,
,,886219.0,74.9375,884219.0,62.5,,
,,886219.0,74.9375,884219.0,62.5,,
,,887219.0,73.6875,886219.0,62.5,,
,,889219.0,70.5,886219.0,62.5,,
,,889219.0,70.5,887219.0,62.6,,
,,891219.0,67.5625,889219.0,62.6,,
,,891219.0,67.5625,889219.0,62.6,,
,,893219.0,65.625,891219.0,62.8,,
,,893219.0,65.625,891219.0,62.8,,
,,895219.0,63.0625,893219.0,62.9,,
,,895219.0,63.0625,893219.0,62.9,,
,,897219.0,61.375,895219.0,63.0,,
,,897219.0,61.375,895219.0,63.0,,
,,899219.0,58.3125,897219.0,63.2,,
,,900219.0,58.3125,897219.0,63.2,,
,,902219.0,56.59375,899219.0,63.4,,
,,902219.0,56.59375,900219.0,63.4,,
,,904219.0,53.5,902219.0,63.7,,
,,905219.0,53.5,902219.0,63.7,,
,,905219.0,53.5,904219.0,63.8,,
,,908219.0,51.8125,905219.0,63.9,,
,,908219.0,51.8125,905219.0,63.9,,
,,910219.0,48.71875,908219.0,64.2,,
,,911219.0,48.71875,908219.0,64.2,,
,,911219.0,48.71875,910219.0,64.3,,
,,915219.0,46.3125,911219.0,64.4,,
,,915219.0,46.3125,911219.0,64.4,,
,,918219.0,44.4375,915219.0,64.6,,
,,918219.0,44.4375,915219.0,64.6,,
,,922219.0,41.75,918219.0,64.8,,
,,922219.0,41.75,918219.0,64.8,,
,,922219.0,41.75,922219.0,65.0,,
,,927219.0,39.34375,922219.0,65.0,,
,,927219.0,39.34375,922219.0,65.0,,
,,928219.0,38.78125,927219.0,65.2,,
,,932219.0,37.375,927219.0,65.3,,
,,932219.0,37.375,928219.0,65.4,,
,,938219.0,35.40625,932219.0,65.6,,
,,938219.0,35.40625,932219.0,65.6,,
,,939219.0,35.125,938219.0,65.9,,
,,945219.0,33.34375,938219.0,65.9,,
,,947219.0,33.0,939219.0,65.9,,
,,949219.0,32.4375,945219.0,66.4,,
,,958219.0,30.78125,947219.0,66.6,,
,,958219.0,30.78125,949219.0,66.6,,
,,959219.0,30.671875,958219.0,67.1,,
,,967219.0,29.125,958219.0,67.1,,
,,971219.0,28.5,959219.0,67.1,,
,,971219.0,28.34375,967219.0,67.6,,
,,977219.0,27.28125,971219.0,67.8,,
,,985219.0,26.15625,971219.0,67.8,,
,,988219.0,25.625,977219.0,68.3,,
,,998219.0,24.453125,985219.0,68.8,,
,,1005219.0,23.671875,988219.0,68.9,,
,,1006219.0,23.671875,998219.0,69.4,,
,,1014219.0,22.671875,1005219.0,69.8,,
,,1028219.0,21.546875,1006219.0,69.8,,
,,1033219.0,21.140625,1014219.0,70.3,,
,,1041219.0,20.453125,1028219.0,70.9,,
,,1054219.0,19.4375,1033219.0,71.0,,
,,1064219.0,18.6875,1041219.0,71.5,,
,,1077219.0,17.859375,1054219.0,72.0,,
,,1083219.0,17.5,1064219.0,72.4,,
,,1094560.0,16.6875,1077219.0,73.0,,
,,1105560.0,15.96875,1083219.0,73.2,,
,,1114560.0,15.226562,1094560.0,73.7,,
,,1129560.0,14.4375,1105560.0,74.2,,
,,1138560.0,13.835938,1114560.0,74.8,,
,,1149560.0,13.359375,1129560.0,75.2,,
,,1162560.0,12.640625,1138560.0,75.8,,
,,1171560.0,12.164062,1149560.0,76.2,,
,,1181560.0,11.585938,1162560.0,76.6,,
,,1189560.0,11.34375,1171560.0,77.2,,
,,1193560.0,11.101562,1181560.0,77.8,,
,,1205560.0,10.507812,1189560.0,78.1,,
,,1206560.0,10.507812,1193560.0,78.2,,
,,1207560.0,10.609375,1205560.0,78.6,,
,,1216560.0,10.070312,1206560.0,78.6,,
,,1222560.0,9.859375,1207560.0,78.7,,
,,1223560.0,9.84375,1216560.0,79.1,,
,,1230560.0,9.5625,1222560.0,79.2,,
,,1232560.0,9.453125,1223560.0,79.2,,
,,1237560.0,9.28125,1230560.0,79.7,,
,,1238560.0,9.242188,1232560.0,79.8,,
,,1244560.0,9.03125,1237560.0,79.9,,
,,1248560.0,8.914062,1238560.0,80.0,,
,,1249560.0,8.789062,1244560.0,80.3,,
,,1254560.0,8.664062,1248560.0,80.4,,
,,1254560.0,8.664062,1249560.0,80.5,,
