T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,83249.0,4.246094,83249.0,74.2,,
,,84249.0,4.144531,84249.0,74.2,,
,,87249.0,4.09375,87249.0,74.1,,
,,88249.0,4.214844,88249.0,74.0,,
,,88249.0,4.214844,88249.0,74.0,,
,,91249.0,4.199219,91249.0,73.8,,
,,91249.0,4.199219,91249.0,73.8,,
,,94249.0,4.332031,94249.0,73.7,,
,,95249.0,4.3125,95249.0,73.6,,
,,95249.0,4.3125,95249.0,73.6,,
,,96249.0,4.574219,96249.0,73.6,,
,,98510.0,4.609375,98510.0,73.5,,
,,101510.0,4.480469,101510.0,73.4,,
,,101510.0,4.511719,101510.0,73.3,,
,,101510.0,4.511719,101510.0,73.3,,
,,104510.0,4.5,104510.0,73.1,,
,,105510.0,4.730469,105510.0,73.1,,
,,107510.0,5.035156,107510.0,73.1,,
,,110510.0,5.167969,110510.0,72.9,,
,,111510.0,4.824219,111510.0,72.8,,
,,119510.0,5.074219,119510.0,72.4,,
,,126510.0,5.039062,126510.0,72.1,,
,,128519.0,5.027344,128519.0,72.1,,
,,129519.0,6.199219,129519.0,72.0,,
,,130519.0,6.785156,130519.0,71.9,,
,,131519.0,5.042969,131519.0,71.9,,
,,132519.0,4.269531,132519.0,71.9,,
,,133519.0,3.964844,133519.0,71.8,,
,,135679.0,3.759766,135679.0,71.7,,
,,138519.0,3.8125,138519.0,71.5,,
,,139519.0,3.851562,139519.0,71.4,,
,,143519.0,3.859375,143519.0,71.2,,
,,144519.0,3.859375,144519.0,71.2,,
,,144519.0,3.853516,144519.0,71.2,,
,,147519.0,3.904297,147519.0,71.1,,
,,147519.0,3.904297,147519.0,71.1,,
,,150519.0,4.066406,150519.0,70.9,,
,,151519.0,4.066406,151519.0,70.9,,
,,154519.0,4.085938,154519.0,70.8,,
,,155519.0,4.144531,155519.0,70.8,,
,,156519.0,4.191406,156519.0,70.7,,
,,159519.0,4.15625,159519.0,70.6,,
,,162519.0,4.21875,162519.0,70.4,,
,,165519.0,4.226562,165519.0,70.3,,
,,168519.0,4.277344,168519.0,70.2,,
,,168519.0,4.273438,168519.0,70.2,,
,,168519.0,4.273438,168519.0,70.2,,
,,171519.0,4.28125,171519.0,70.0,,
,,175519.0,4.273438,175519.0,69.9,,
,,181519.0,4.269531,181519.0,69.7,,
,,187419.0,4.378906,187419.0,69.4,,
,,187519.0,4.378906,187519.0,69.4,,
,,190519.0,4.363281,190519.0,69.3,,
,,193519.0,4.382812,193519.0,69.2,,
,,196519.0,4.265625,196519.0,69.1,,
,,198519.0,4.484375,198519.0,69.0,,
,,201519.0,4.289062,201519.0,68.9,,
,,210519.0,4.332031,210519.0,68.6,,
,,211519.0,5.253906,211519.0,68.6,,
,,214519.0,4.851562,214519.0,68.4,,
,,217519.0,5.335938,217519.0,68.3,,
,,218519.0,5.394531,218519.0,68.2,,
,,218519.0,5.394531,218519.0,68.2,,
,,219519.0,5.316406,219519.0,68.2,,
,,220519.0,5.777344,220519.0,68.2,,
,,221519.0,6.988281,221519.0,68.2,,
,,222519.0,6.988281,222519.0,68.2,,
,,222519.0,6.988281,222519.0,68.2,,
,,223519.0,6.554688,223519.0,68.1,,
,,224519.0,7.199219,224519.0,68.1,,
,,224519.0,7.199219,224519.0,68.1,,
,,225519.0,8.382812,225519.0,68.1,,
,,226519.0,8.679688,226519.0,68.0,,
,,227519.0,8.679688,227519.0,68.0,,
,,228519.0,10.039062,228519.0,67.9,,
,,229519.0,8.125,228519.0,67.9,,
,,230519.0,8.734375,229519.0,67.9,,
,,230519.0,8.734375,230519.0,67.9,,
,,231519.0,7.804688,230519.0,67.9,,
,,232519.0,10.65625,231519.0,67.8,,
,,233519.0,10.65625,232519.0,67.8,,
,,233519.0,10.65625,233519.0,67.8,,
,,234519.0,8.40625,233519.0,67.8,,
,,234519.0,8.195312,234519.0,67.8,,
,,236519.0,8.203125,234519.0,67.8,,
,,236519.0,8.203125,236519.0,67.7,,
,,237519.0,7.578125,236519.0,67.7,,
,,238519.0,6.75,237519.0,67.6,,
,,238519.0,5.921875,238519.0,67.6,,
,,239279.0,5.921875,238519.0,67.6,,
,,239519.0,5.355469,239279.0,67.6,,
,,240519.0,5.054688,239519.0,67.5,,
,,240519.0,5.054688,240519.0,67.4,,
,,243519.0,4.925781,240519.0,67.4,,
,,246519.0,4.941406,243519.0,67.4,,
,,249519.0,4.953125,246519.0,67.2,,
,,249519.0,4.988281,249519.0,67.2,,
,,252519.0,4.964844,249519.0,67.1,,
,,252519.0,4.964844,252519.0,67.1,,
,,255519.0,4.9375,252519.0,67.1,,
,,255519.0,4.9375,255519.0,66.9,,
,,258519.0,4.875,255519.0,66.9,,
,,259519.0,4.875,258519.0,66.9,,
,,261519.0,4.898438,259519.0,66.9,,
,,264519.0,4.867188,261519.0,66.8,,
,,264519.0,4.867188,264519.0,66.7,,
,,267519.0,4.894531,264519.0,66.7,,
,,267519.0,4.929688,267519.0,66.6,,
,,270519.0,4.984375,267519.0,66.6,,
,,272519.0,4.972656,270519.0,66.5,,
,,273519.0,4.972656,272519.0,66.4,,
,,275519.0,4.910156,273519.0,66.4,,
,,276519.0,4.910156,275519.0,66.4,,
,,279519.0,5.035156,276519.0,66.4,,
,,279519.0,5.035156,279519.0,66.2,,
,,282519.0,4.988281,279519.0,66.2,,
,,282519.0,4.988281,282519.0,66.2,,
,,285519.0,4.972656,282519.0,66.2,,
,,285519.0,4.976562,285519.0,66.1,,
,,288519.0,4.984375,285519.0,66.1,,
,,288519.0,4.984375,288519.0,66.0,,
,,291519.0,5.035156,288519.0,66.0,,
,,291519.0,5.035156,291519.0,65.9,,
,,294519.0,5.058594,291519.0,65.9,,
,,295519.0,5.058594,294519.0,65.8,,
,,297519.0,5.015625,295519.0,65.8,,
,,300519.0,5.113281,297519.0,65.8,,
,,301519.0,5.113281,300519.0,65.7,,
,,304519.0,5.128906,301519.0,65.7,,
,,304519.0,5.042969,304519.0,65.6,,
,,307519.0,5.136719,304519.0,65.6,,
,,308519.0,5.136719,307519.0,65.5,,
,,311519.0,5.128906,308519.0,65.5,,
,,311519.0,5.097656,311519.0,65.4,,
,,314519.0,5.179688,311519.0,65.4,,
,,314519.0,5.164062,314519.0,65.3,,
,,317519.0,5.144531,314519.0,65.3,,
,,317519.0,5.152344,317519.0,65.2,,
,,320519.0,5.195312,317519.0,65.2,,
,,320519.0,5.214844,320519.0,65.2,,
,,323519.0,5.191406,320519.0,65.1,,
,,323519.0,5.191406,323519.0,65.1,,
,,327519.0,5.167969,323519.0,65.1,,
,,327519.0,5.167969,327519.0,64.9,,
,,329519.0,5.25,327519.0,64.9,,
,,332519.0,5.261719,329519.0,64.9,,
,,333519.0,5.261719,332519.0,64.8,,
,,336519.0,5.410156,333519.0,64.8,,
,,339519.0,5.371094,336519.0,64.7,,
,,340519.0,5.371094,339519.0,64.6,,
,,343519.0,5.417969,340519.0,64.6,,
,,345519.0,5.378906,343519.0,64.6,,
,,346519.0,5.398438,345519.0,64.5,,
,,350519.0,5.511719,346519.0,64.4,,
,,350519.0,5.445312,350519.0,64.4,,
,,353519.0,5.507812,350519.0,64.3,,
,,356519.0,5.492188,353519.0,64.2,,
,,357519.0,5.445312,356519.0,64.2,,
,,360519.0,5.417969,357519.0,64.2,,
,,360519.0,5.417969,360519.0,64.1,,
,,363519.0,5.433594,360519.0,64.1,,
,,366519.0,5.515625,363519.0,64.0,,
,,366519.0,5.515625,366519.0,63.9,,
,,369519.0,5.546875,366519.0,63.9,,
,,369519.0,5.554688,369519.0,63.9,,
,,373519.0,5.613281,369519.0,63.8,,
,,373519.0,5.613281,373519.0,63.8,,
,,375519.0,5.558594,373519.0,63.8,,
,,375519.0,5.558594,375519.0,63.7,,
,,379519.0,5.535156,375519.0,63.7,,
,,379519.0,5.535156,379519.0,63.6,,
,,382519.0,5.601562,379519.0,63.6,,
,,385519.0,5.628906,382519.0,63.5,,
,,385519.0,5.621094,385519.0,63.5,,
,,388519.0,5.601562,385519.0,63.4,,
,,389519.0,5.601562,388519.0,63.3,,
,,392519.0,5.695312,389519.0,63.3,,
,,395519.0,5.703125,392519.0,63.3,,
,,395519.0,5.667969,395519.0,63.2,,
,,399519.0,5.6875,395519.0,63.2,,
,,402519.0,5.753906,399519.0,63.1,,
,,405519.0,5.753906,402519.0,63.0,,
,,405519.0,5.789062,405519.0,63.0,,
,,409519.0,5.785156,405519.0,62.9,,
,,409519.0,5.785156,409519.0,62.8,,
,,412519.0,5.773438,409519.0,62.8,,
,,412519.0,5.773438,412519.0,62.8,,
,,415519.0,5.84375,412519.0,62.8,,
,,415519.0,5.84375,415519.0,62.7,,
,,419519.0,5.859375,415519.0,62.7,,
,,419519.0,5.859375,419519.0,62.6,,
,,422519.0,5.914062,419519.0,62.6,,
,,422519.0,5.960938,422519.0,62.5,,
,,425519.0,6.007812,422519.0,62.5,,
,,426519.0,6.007812,425519.0,62.4,,
,,427692.0,5.976562,426519.0,62.4,,
,,430692.0,5.984375,427692.0,62.4,,
,,432692.0,6.074219,430692.0,62.3,,
,,433692.0,6.074219,432692.0,62.2,,
,,436692.0,6.132812,433692.0,62.2,,
,,436692.0,6.132812,436692.0,62.1,,
,,439692.0,6.144531,436692.0,62.1,,
,,440692.0,6.152344,439692.0,62.1,,
,,443692.0,6.246094,440692.0,62.0,,
,,444692.0,6.246094,443692.0,62.0,,
,,447692.0,6.171875,444692.0,62.0,,
,,450692.0,6.207031,447692.0,61.9,,
,,451692.0,6.203125,450692.0,61.8,,
,,454692.0,6.226562,451692.0,61.8,,
,,457692.0,6.242188,454692.0,61.7,,
,,457692.0,6.242188,457692.0,61.6,,
,,460692.0,6.308594,457692.0,61.6,,
,,461692.0,6.308594,460692.0,61.6,,
,,461692.0,6.304688,461692.0,61.6,,
,,464692.0,6.273438,461692.0,61.5,,
,,465692.0,6.273438,464692.0,61.4,,
,,468692.0,6.480469,465692.0,61.4,,
,,471692.0,6.511719,468692.0,61.4,,
,,471692.0,6.511719,471692.0,61.3,,
,,471692.0,6.527344,471692.0,61.3,,
,,474692.0,6.886719,471692.0,61.3,,
,,474692.0,6.886719,474692.0,61.2,,
,,477692.0,6.761719,474692.0,61.2,,
,,478692.0,6.761719,477692.0,61.2,,
,,478692.0,6.761719,478692.0,61.2,,
,,481692.0,7.277344,478692.0,61.2,,
,,481692.0,7.277344,481692.0,61.1,,
,,481692.0,7.277344,481692.0,61.1,,
,,482692.0,7.839844,481692.0,61.1,,
,,483692.0,8.359375,482692.0,61.0,,
,,484692.0,7.898438,483692.0,61.0,,
,,485692.0,7.535156,484692.0,61.0,,
,,487692.0,8.382812,485692.0,61.0,,
,,488692.0,8.65625,487692.0,60.9,,
,,489692.0,8.65625,488692.0,60.9,,
,,492692.0,8.703125,489692.0,60.9,,
,,492692.0,8.703125,492692.0,60.8,,
,,492692.0,8.703125,492692.0,60.8,,
,,494692.0,9.148438,492692.0,60.8,,
,,495692.0,9.960938,494692.0,60.8,,
,,496692.0,9.960938,495692.0,60.8,,
,,496692.0,9.960938,496692.0,60.7,,
,,497692.0,10.898438,496692.0,60.7,,
,,498692.0,10.273438,497692.0,60.7,,
,,499692.0,10.523438,498692.0,60.7,,
,,499692.0,10.523438,499692.0,60.7,,
,,500692.0,9.742188,499692.0,60.7,,
,,502692.0,10.867188,500692.0,60.6,,
,,502692.0,10.867188,502692.0,60.6,,
,,503692.0,11.46875,502692.0,60.6,,
,,505692.0,10.742188,503692.0,60.5,,
,,506692.0,10.742188,505692.0,60.5,,
,,507692.0,10.085938,506692.0,60.5,,
,,508692.0,10.734375,507692.0,60.5,,
,,508692.0,10.734375,508692.0,60.4,,
,,509692.0,11.164062,508692.0,60.4,,
,,512692.0,10.351562,509692.0,60.4,,
,,513692.0,10.351562,512692.0,60.3,,
,,513692.0,11.4375,513692.0,60.3,,
,,514692.0,12.234375,513692.0,60.3,,
,,517692.0,11.90625,514692.0,60.3,,
,,517692.0,11.90625,517692.0,60.2,,
,,518692.0,12.75,517692.0,60.2,,
,,520692.0,11.4375,518692.0,60.2,,
,,520692.0,11.4375,520692.0,60.2,,
,,521692.0,11.4375,520692.0,60.1,,
,,523692.0,12.046875,521692.0,60.1,,
,,524692.0,12.046875,523692.0,60.1,,
,,525692.0,11.953125,524692.0,60.1,,
,,528692.0,11.382812,525692.0,60.0,,
,,529692.0,11.382812,528692.0,59.9,,
,,530692.0,12.460938,529692.0,59.9,,
,,532692.0,13.0625,530692.0,59.9,,
,,532692.0,13.0625,532692.0,59.8,,
,,534692.0,12.351562,532692.0,59.8,,
,,535692.0,11.554688,534692.0,59.8,,
,,536692.0,11.265625,535692.0,59.8,,
,,536692.0,11.265625,536692.0,59.8,,
,,537692.0,12.25,536692.0,59.8,,
,,540692.0,12.195312,537692.0,59.7,,
,,540692.0,12.195312,540692.0,59.7,,
,,544692.0,12.328125,540692.0,59.7,,
,,545692.0,11.53125,544692.0,59.6,,
,,547692.0,11.078125,545692.0,59.5,,
,,550692.0,11.375,547692.0,59.5,,
,,551692.0,11.375,550692.0,59.4,,
,,554692.0,11.578125,551692.0,59.4,,
,,554692.0,11.578125,554692.0,59.3,,
,,555692.0,11.578125,554692.0,59.3,,
,,558692.0,11.617188,555692.0,59.3,,
,,558692.0,11.617188,558692.0,59.2,,
,,561692.0,12.335938,558692.0,59.2,,
,,561692.0,12.335938,561692.0,59.2,,
,,562692.0,11.976562,561692.0,59.2,,
,,564692.0,12.742188,562692.0,59.1,,
,,565692.0,11.84375,564692.0,59.1,,
,,565692.0,11.84375,565692.0,59.1,,
,,566692.0,12.078125,565692.0,59.1,,
,,569692.0,12.84375,566692.0,59.0,,
,,570692.0,13.1875,569692.0,59.0,,
,,571692.0,13.1875,570692.0,59.0,,
,,573692.0,12.34375,571692.0,59.0,,
,,575692.0,12.265625,573692.0,58.9,,
,,575692.0,13.65625,575692.0,58.9,,
,,577692.0,12.5625,575692.0,58.9,,
,,578692.0,13.148438,577692.0,58.8,,
,,579692.0,14.148438,578692.0,58.8,,
,,582692.0,13.6875,579692.0,58.8,,
,,582692.0,12.84375,582692.0,58.8,,
,,585692.0,13.625,582692.0,58.8,,
,,585692.0,13.625,585692.0,58.7,,
,,586692.0,13.992188,585692.0,58.7,,
,,589692.0,15.507812,586692.0,58.7,,
,,589692.0,15.507812,589692.0,58.6,,
,,590692.0,16.21875,589692.0,58.6,,
,,591692.0,14.242188,590692.0,58.6,,
,,593692.0,15.546875,591692.0,58.6,,
,,593692.0,15.546875,593692.0,58.6,,
,,594692.0,14.578125,593692.0,58.6,,
,,597692.0,15.320312,594692.0,58.5,,
,,598692.0,15.320312,597692.0,58.5,,
,,601692.0,16.5625,598692.0,58.5,,
,,601692.0,16.5625,601692.0,58.4,,
,,602692.0,16.5625,601692.0,58.4,,
,,605692.0,16.734375,602692.0,58.4,,
,,606692.0,16.734375,605692.0,58.4,,
,,606692.0,16.734375,606692.0,58.4,,
,,608692.0,15.117188,606692.0,58.4,,
,,609692.0,16.09375,608692.0,58.4,,
,,609692.0,16.09375,609692.0,58.3,,
,,610692.0,16.09375,609692.0,58.3,,
,,611692.0,15.210938,610692.0,58.3,,
,,613692.0,16.625,611692.0,58.3,,
,,613692.0,16.625,613692.0,58.3,,
,,614692.0,17.546875,613692.0,58.3,,
,,616692.0,18.640625,614692.0,58.3,,
,,617692.0,19.0625,616692.0,58.3,,
,,617692.0,19.0625,617692.0,58.3,,
,,618692.0,16.96875,617692.0,58.3,,
,,619692.0,15.921875,618692.0,58.3,,
,,620692.0,17.421875,619692.0,58.3,,
,,621692.0,19.40625,620692.0,58.3,,
,,621692.0,19.40625,621692.0,58.2,,
,,622692.0,17.375,621692.0,58.2,,
,,624692.0,18.34375,622692.0,58.2,,
,,625692.0,18.34375,624692.0,58.2,,
,,625692.0,19.296875,625692.0,58.2,,
,,626692.0,21.078125,625692.0,58.2,,
,,627692.0,19.609375,626692.0,58.2,,
,,629692.0,18.71875,627692.0,58.2,,
,,629692.0,18.71875,629692.0,58.2,,
,,632692.0,19.171875,629692.0,58.2,,
,,633692.0,20.65625,632692.0,58.3,,
,,633692.0,20.65625,633692.0,58.3,,
,,634692.0,20.65625,633692.0,58.3,,
,,635692.0,18.828125,634692.0,58.3,,
,,636692.0,20.234375,635692.0,58.3,,
,,637692.0,22.578125,636692.0,58.3,,
,,638692.0,22.578125,637692.0,58.3,,
,,638692.0,21.515625,638692.0,58.4,,
,,640692.0,24.703125,638692.0,58.4,,
,,642692.0,22.71875,640692.0,58.5,,
,,642692.0,22.71875,642692.0,58.6,,
,,642692.0,22.71875,642692.0,58.7,,
,,643692.0,21.375,642692.0,58.7,,
,,644692.0,23.640625,643692.0,58.7,,
,,645692.0,21.1875,644692.0,58.8,,
,,646692.0,21.625,645692.0,58.8,,
,,646692.0,21.625,646692.0,58.8,,
,,647692.0,23.953125,646692.0,58.8,,
,,650692.0,22.46875,647692.0,58.9,,
,,650692.0,22.46875,650692.0,59.0,,
,,653692.0,22.296875,650692.0,59.1,,
,,654692.0,20.609375,653692.0,59.2,,
,,655692.0,20.390625,654692.0,59.3,,
,,657692.0,23.78125,655692.0,59.4,,
,,659692.0,22.609375,657692.0,59.5,,
,,659692.0,22.609375,659692.0,59.8,,
,,660692.0,24.515625,659692.0,59.8,,
,,663692.0,23.640625,660692.0,60.0,,
,,664692.0,23.640625,663692.0,60.5,,
,,666692.0,21.625,664692.0,60.5,,
,,667973.0,23.875,666692.0,60.7,,
,,668973.0,25.03125,667973.0,60.7,,
,,669973.0,24.875,668973.0,61.0,,
,,672973.0,23.421875,669973.0,61.2,,
,,673973.0,23.09375,672973.0,61.5,,
,,674973.0,23.71875,673973.0,61.6,,
,,677973.0,23.71875,674973.0,61.6,,
,,677973.0,23.71875,677973.0,61.8,,
,,678973.0,26.9375,677973.0,61.8,,
,,681973.0,28.4375,678973.0,62.1,,
,,682973.0,27.703125,681973.0,62.4,,
,,682973.0,27.703125,682973.0,62.9,,
,,683973.0,24.59375,682973.0,62.9,,
,,683973.0,24.59375,683973.0,63.1,,
,,685973.0,26.96875,683973.0,63.1,,
,,687973.0,28.421875,685973.0,63.2,,
,,688973.0,26.359375,687973.0,63.6,,
,,688973.0,26.359375,688973.0,63.8,,
,,692973.0,26.625,688973.0,63.9,,
,,693973.0,25.375,692973.0,63.8,,
,,694973.0,26.75,693973.0,63.8,,
,,695973.0,29.3125,694973.0,63.9,,
,,696973.0,27.78125,695973.0,64.1,,
,,697973.0,30.78125,696973.0,64.3,,
,,698973.0,29.40625,697973.0,64.6,,
,,699973.0,26.65625,698973.0,64.8,,
,,699973.0,26.65625,699973.0,64.8,,
,,700973.0,25.28125,699973.0,64.8,,
,,702973.0,26.640625,700973.0,64.8,,
,,703973.0,25.34375,702973.0,64.7,,
,,704973.0,28.375,703973.0,64.6,,
,,708973.0,31.625,704973.0,64.7,,
,,709973.0,29.6875,708973.0,64.9,,
,,709973.0,29.6875,709973.0,65.1,,
,,710973.0,28.953125,709973.0,65.0,,
,,714973.0,32.4375,710973.0,65.1,,
,,715973.0,31.328125,714973.0,65.1,,
,,716973.0,27.921875,715973.0,65.3,,
,,717973.0,26.53125,716973.0,65.2,,
,,719969.0,23.40625,717973.0,64.9,,
,,721969.0,22.3125,719969.0,64.7,,
,,722969.0,20.09375,721969.0,64.1,,
,,722969.0,20.09375,722969.0,64.0,,
,,723969.0,18.375,722969.0,64.0,,
,,728969.0,18.328125,723969.0,64.1,,
,,732969.0,18.75,728969.0,64.6,,
,,733969.0,22.1875,732969.0,65.2,,
,,734969.0,19.859375,733969.0,65.2,,
,,736969.0,18.765625,734969.0,65.4,,
,,738969.0,19.25,736969.0,65.5,,
,,741969.0,18.15625,738969.0,66.1,,
,,746969.0,18.578125,741969.0,66.4,,
,,753969.0,19.03125,746969.0,66.9,,
,,759969.0,17.84375,753969.0,67.5,,
,,762969.0,18.796875,759969.0,67.6,,
,,766969.0,17.765625,762969.0,67.7,,
,,767969.0,18.96875,766969.0,67.8,,
,,769969.0,17.796875,767969.0,67.8,,
,,778969.0,18.765625,769969.0,67.8,,
,,778979.0,18.765625,778969.0,67.8,,
,,779979.0,27.0,778979.0,67.8,,
,,780979.0,20.25,779979.0,67.9,,
,,781979.0,17.375,780979.0,67.9,,
,,782979.0,16.484375,781979.0,67.9,,
,,785979.0,15.914062,782979.0,67.8,,
,,788979.0,15.53125,785979.0,67.6,,
,,789979.0,14.664062,788979.0,67.4,,
,,792979.0,14.898438,789979.0,67.2,,
,,794979.0,15.976562,792979.0,66.7,,
,,795979.0,22.8125,794979.0,66.5,,
,,796979.0,18.609375,795979.0,66.4,,
,,797979.0,17.1875,796979.0,66.4,,
,,800979.0,16.328125,797979.0,66.4,,
,,804979.0,16.09375,800979.0,66.5,,
,,807979.0,15.867188,804979.0,66.6,,
,,810979.0,15.976562,807979.0,66.6,,
,,813979.0,15.765625,810979.0,66.5,,
,,816979.0,15.789062,813979.0,66.4,,
,,819979.0,15.75,816979.0,66.3,,
,,822979.0,15.617188,819979.0,66.2,,
,,825979.0,15.773438,822979.0,66.2,,
,,828979.0,15.671875,825979.0,66.1,,
,,831979.0,15.5625,828979.0,66.0,,
,,834119.0,15.507812,831979.0,65.9,,
,,834219.0,15.507812,834119.0,65.8,,
,,835219.0,66.0,834219.0,65.8,,
,,836219.0,99.375,835219.0,73.9,,
,,836219.0,100.0,836219.0,83.8,,
,,836219.0,100.0,836219.0,84.1,,
,,837219.0,100.0,836219.0,84.1,,
,,838219.0,100.0,837219.0,84.1,,
,,839219.0,100.0,838219.0,83.1,,
,,840219.0,100.0,839219.0,81.8,,
,,841219.0,100.0,840219.0,80.6,,
,,841219.0,100.0,841219.0,79.1,,
,,842219.0,100.0,841219.0,79.1,,
,,843219.0,100.0,842219.0,77.8,,
,,844219.0,100.0,843219.0,76.6,,
,,845219.0,100.0,844219.0,75.5,,
,,846219.0,95.9375,845219.0,74.3,,
,,847219.0,91.4375,846219.0,73.3,,
,,848219.0,88.25,847219.0,72.4,,
,,849219.0,86.1875,848219.0,71.5,,
,,850219.0,84.4375,849219.0,70.8,,
,,850219.0,84.4375,850219.0,70.1,,
,,851219.0,82.875,850219.0,70.1,,
,,852219.0,81.5,851219.0,69.6,,
,,853219.0,79.75,852219.0,69.2,,
,,854219.0,77.5625,853219.0,68.7,,
,,855219.0,75.75,854219.0,68.2,,
,,856219.0,74.5,855219.0,67.8,,
,,857219.0,73.6875,856219.0,67.4,,
,,858219.0,71.6875,857219.0,67.1,,
,,859219.0,70.25,858219.0,66.8,,
,,860219.0,69.0,859219.0,66.4,,
,,861219.0,68.125,860219.0,66.2,,
,,862219.0,66.625,861219.0,66.0,,
,,863219.0,66.25,862219.0,65.7,,
,,864219.0,64.625,863219.0,65.5,,
,,865219.0,63.28125,864219.0,65.3,,
,,866219.0,62.46875,865219.0,65.1,,
,,866219.0,62.46875,866219.0,64.9,,
,,867219.0,60.40625,866219.0,64.9,,
,,868219.0,60.40625,867219.0,64.6,,
,,869219.0,59.59375,868219.0,64.6,,
,,869219.0,59.59375,869219.0,64.5,,
,,870219.0,57.84375,869219.0,64.5,,
,,871219.0,57.84375,870219.0,64.2,,
,,872219.0,57.125,871219.0,64.2,,
,,872219.0,57.125,872219.0,64.1,,
,,874219.0,55.28125,872219.0,64.1,,
,,874219.0,55.28125,874219.0,64.0,,
,,876219.0,54.46875,874219.0,64.0,,
,,876219.0,54.46875,876219.0,63.8,,
,,878219.0,52.53125,876219.0,63.8,,
,,879219.0,52.0625,878219.0,63.7,,
,,879219.0,52.0625,879219.0,63.7,,
,,881219.0,49.8125,879219.0,63.7,,
,,882219.0,49.8125,881219.0,63.6,,
,,884219.0,48.59375,882219.0,63.6,,
,,884219.0,48.59375,884219.0,63.6,,
,,886219.0,47.875,884219.0,63.6,,
,,886219.0,47.875,886219.0,63.5,,
,,889219.0,45.6875,886219.0,63.5,,
,,892219.0,43.75,889219.0,63.7,,
,,892219.0,43.75,892219.0,64.1,,
,,894219.0,42.40625,892219.0,64.1,,
,,895219.0,41.4375,894219.0,64.5,,
,,896219.0,39.71875,895219.0,64.8,,
,,899219.0,38.4375,896219.0,65.4,,
,,899219.0,38.4375,899219.0,65.8,,
,,901219.0,37.09375,899219.0,65.8,,
,,902219.0,37.09375,901219.0,66.3,,
,,905219.0,35.125,902219.0,66.3,,
,,908219.0,34.15625,905219.0,66.8,,
,,908219.0,34.15625,908219.0,67.2,,
,,911219.0,32.59375,908219.0,67.2,,
,,912219.0,32.59375,911219.0,67.8,,
,,912219.0,32.59375,912219.0,67.8,,
,,917219.0,30.703125,912219.0,67.8,,
,,922219.0,29.78125,917219.0,68.2,,
,,923219.0,29.46875,922219.0,68.7,,
,,929219.0,27.953125,923219.0,68.7,,
,,931219.0,27.390625,929219.0,69.1,,
,,932219.0,27.390625,931219.0,69.4,,
,,933219.0,27.296875,932219.0,69.4,,
,,934219.0,27.109375,933219.0,69.5,,
,,935219.0,26.8125,934219.0,69.6,,
,,935219.0,26.8125,935219.0,69.7,,
,,937219.0,26.515625,935219.0,69.7,,
,,937219.0,26.515625,937219.0,69.9,,
,,940219.0,25.984375,937219.0,69.9,,
